FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
210925;0600;24;;;
210925;0700;14;;;
210925;0800;13;;;
210925;0900;16;;;
210925;1000;16;;;
210925;1100;19;;;
210925;1200;22;;;
210925;1300;23;;;
210925;1400;18;;;
210925;1500;15;;;
210925;1600;10;;;
210925;1700;9;;;
210925;1800;6;;;
210925;1900;8;;;
210925;2000;11;;;
210925;2100;10;;;
210925;2200;12;;;
210925;2300;16;;;
210926;0000;10;;;
210926;0100;18;;;
210926;0200;15;;;
210926;0300;13;;;
210926;0400;13;;;
210926;0500;15;;;
210926;0600;23;;;
210926;0700;24;;;
210926;0800;26;;;
210926;0900;20;;;
210926;1000;23;;;
210926;1100;19;;;
210926;1200;20;;;
210926;1300;20;;;
210926;1400;12;;;
210926;1500;11;;;
210926;1600;9;;;
210926;1700;9;;;
210926;1800;10;;;
210926;1900;8;;;
210926;2000;7;;;
210926;2100;10;;;
210926;2200;7;;;
210926;2300;8;;;
210927;0000;8;;;
210927;0100;11;;;
210927;0200;9;;;
210927;0300;7;;;
210927;0400;14;;;
210927;0500;13;;;
210927;0600;23;;;
210927;0700;28;;;
210927;0800;21;;;
210927;0900;29;;;
210927;1000;22;;;
210927;1100;25;;;
210927;1200;18;;;
210927;1300;17;;;
210927;1400;7;;;
210927;1500;11;;;
210927;1600;12;;;
210927;1700;8;;;
210927;1800;6;;;
210927;1900;10;;;
210927;2000;11;;;
210927;2100;15;;;
210927;2200;14;;;
210927;2300;23;;;
210928;0000;23;;;
210928;0100;27;;;
210928;0200;22;;;
210928;0300;20;;;
210928;0400;19;;;
210928;0500;15;;;
210928;0600;20;;;
210928;0700;27;;;
210928;0800;28;;;
210928;0900;27;;;
210928;1000;18;;;
210928;1100;11;;;
210928;1200;9;;;
210928;1300;6;;;
210928;1400;7;;;
210928;1500;7;;;
210928;1600;6;;;
210928;1700;4;;;
210928;1800;3;;;
210928;1900;4;;;
210928;2000;13;;;
210928;2100;13;;;
210928;2200;11;;;
210928;2300;15;;;
210929;0000;20;;;
210929;0100;22;;;
210929;0200;22;;;
210929;0300;20;;;
210929;0400;16;;;
210929;0500;18;;;
210929;0600;24;;;
210929;0700;62;;;
210929;0800;37;;;
210929;0900;28;;;
210929;1000;26;;;
210929;1100;15;;;
210929;1200;10;;;
210929;1300;9;;;
210929;1400;14;;;
210929;1500;11;;;
210929;1600;11;;;
210929;1700;6;;;
210929;1800;4;;;
210929;1900;3;;;
210929;2000;1;;;
210929;2100;2;;;
210929;2200;18;;;
210929;2300;12;;;
210930;0000;9;;;
210930;0100;6;;;
210930;0200;5;;;
210930;0300;3;;;
210930;0400;2;;;
210930;0500;8;;;
210930;0600;10;;;
210930;0700;15;;;
210930;0800;9;;;
210930;0900;9;;;
210930;1000;12;;;
210930;1100;15;;;
210930;1200;11;;;
210930;1300;9;;;
210930;1400;8;;;
210930;1500;10;;;
210930;1600;7;;;
210930;1700;6;;;
210930;1800;7;;;
210930;1900;6;;;
210930;2000;4;;;
210930;2100;4;;;
210930;2200;6;;;
210930;2300;8;;;
211001;0000;9;;;
211001;0100;7;;;
211001;0200;5;;;
211001;0300;6;;;
211001;0400;8;;;
211001;0500;15;;;
211001;0600;19;;;
211001;0700;28;;;
211001;0800;27;;;
211001;0900;21;;;
211001;1000;18;;;
211001;1100;19;;;
211001;1200;17;;;
211001;1300;16;;;
211001;1400;8;;;
211001;1500;8;;;
211001;1600;6;;;
211001;1700;4;;;
211001;1800;4;;;
211001;1900;8;;;
211001;2000;6;;;
211001;2100;8;;;
211001;2200;5;;;
211001;2300;6;;;
211002;0000;7;;;
211002;0100;6;;;
211002;0200;3;;;
211002;0300;1;;;
211002;0400;4;;;
211002;0500;11;;;
211002;0600;7;;;
211002;0700;7;;;
211002;0800;10;;;
211002;0900;8;;;
211002;1000;7;;;
211002;1100;10;;;
211002;1200;8;;;
211002;1300;8;;;
211002;1400;7;;;
211002;1500;4;;;
211002;1600;2;;;
211002;1700;6;;;
211002;1800;6;;;
211002;1900;5;;;
211002;2000;7;;;
211002;2100;8;;;
211002;2200;13;;;
211002;2300;17;;;
211003;0000;8;;;
211003;0100;18;;;
211003;0200;10;;;
211003;0300;8;;;
211003;0400;10;;;
211003;0500;10;;;
211003;0600;11;;;
211003;0700;13;;;
211003;0800;17;;;
211003;0900;14;;;
211003;1000;15;;;
211003;1100;17;;;
211003;1200;12;;;
211003;1300;10;;;
211003;1400;9;;;
211003;1500;4;;;
211003;1600;9;;;
211003;1700;6;;;
211003;1800;3;;;
211003;1900;6;;;
211003;2000;8;;;
211003;2100;13;;;
211003;2200;12;;;
211003;2300;11;;;
211004;0000;15;;;
211004;0100;15;;;
211004;0200;15;;;
211004;0300;15;;;
211004;0400;19;;;
211004;0500;18;;;
211004;0600;21;;;
211004;0700;32;;;
211004;0800;25;;;
211004;0900;28;;;
211004;1000;28;;;
211004;1100;24;;;
211004;1200;20;;;
211004;1300;12;;;
211004;1400;8;;;
211004;1500;13;;;
211004;1600;12;;;
211004;1700;11;;;
211004;1800;11;;;
211004;1900;9;;;
211004;2000;7;;;
211004;2100;6;;;
211004;2200;10;;;
211004;2300;11;;;
211005;0000;14;;;
211005;0100;11;;;
211005;0200;11;;;
211005;0300;12;;;
211005;0400;14;;;
211005;0500;16;;;
211005;0600;16;;;
211005;0700;31;;;
211005;0800;20;;;
211005;0900;19;;;
211005;1000;23;;;
211005;1100;29;;;
211005;1200;14;;;
211005;1300;14;;;
211005;1400;13;;;
211005;1500;9;;;
211005;1600;7;;;
211005;1700;7;;;
211005;1800;9;;;
211005;1900;9;;;
211005;2000;14;;;
211005;2100;20;;;
211005;2200;21;;;
211005;2300;25;;;
211006;0000;19;;;
211006;0100;23;;;
211006;0200;19;;;
211006;0300;15;;;
211006;0400;25;;;
211006;0500;24;;;
211006;0600;27;;;
211006;0700;24;;;
211006;0800;34;;;
211006;0900;34;;;
211006;1000;20;;;
211006;1100;25;;;
211006;1200;20;;;
211006;1300;10;;;
211006;1400;13;;;
211006;1500;11;;;
211006;1600;7;;;
211006;1700;6;;;
211006;1800;9;;;
211006;1900;11;;;
211006;2000;12;;;
211006;2100;11;;;
211006;2200;13;;;
211006;2300;12;;;
211007;0000;16;;;
211007;0100;8;;;
211007;0200;14;;;
211007;0300;17;;;
211007;0400;20;;;
211007;0500;21;;;
211007;0600;33;;;
211007;0700;53;;;
211007;0800;30;;;
211007;0900;18;;;
211007;1000;9;;;
211007;1100;5;;;
211007;1200;13;;;
211007;1300;13;;;
211007;1400;12;;;
211007;1500;13;;;
211007;1600;14;;;
211007;1700;14;;;
211007;1800;10;;;
211007;1900;10;;;
211007;2000;8;;;
211007;2100;9;;;
211007;2200;9;;;
211007;2300;8;;;
211008;0000;10;;;
211008;0100;8;;;
211008;0200;6;;;
211008;0300;4;;;
211008;0400;4;;;
211008;0500;4;;;
211008;0600;6;;;
211008;0700;12;;;
211008;0800;13;;;
211008;0900;11;;;
211008;1000;10;;;
211008;1100;7;;;
211008;1200;6;;;
211008;1300;8;;;
211008;1400;7;;;
211008;1500;9;;;
211008;1600;9;;;
211008;1700;8;;;
211008;1800;8;;;
211008;1900;19;;;
211008;2000;16;;;
211008;2100;21;;;
211008;2200;14;;;
211008;2300;15;;;
211009;0000;18;;;
211009;0100;12;;;
211009;0200;11;;;
211009;0300;14;;;
211009;0400;16;;;
211009;0500;16;;;
211009;0600;23;;;
211009;0700;24;;;
211009;0800;27;;;
211009;0900;28;;;
211009;1000;26;;;
211009;1100;14;;;
211009;1200;14;;;
211009;1300;13;;;
211009;1400;14;;;
211009;1500;7;;;
211009;1600;8;;;
211009;1700;13;;;
211009;1800;11;;;
211009;1900;13;;;
211009;2000;10;;;
211009;2100;11;;;
211009;2200;7;;;
211009;2300;8;;;
211010;0000;9;;;
211010;0100;7;;;
211010;0200;4;;;
211010;0300;8;;;
211010;0400;6;;;
211010;0500;4;;;
211010;0600;6;;;
211010;0700;7;;;
211010;0800;9;;;
211010;0900;9;;;
211010;1000;9;;;
211010;1100;6;;;
211010;1200;9;;;
211010;1300;10;;;
211010;1400;17;;;
211010;1500;11;;;
211010;1600;13;;;
211010;1700;10;;;
211010;1800;8;;;
211010;1900;10;;;
211010;2000;16;;;
211010;2100;9;;;
211010;2200;17;;;
211010;2300;20;;;
211011;0000;19;;;
211011;0100;24;;;
211011;0200;21;;;
211011;0300;23;;;
211011;0400;23;;;
211011;0500;20;;;
211011;0600;23;;;
211011;0700;21;;;
211011;0800;22;;;
211011;0900;22;;;
211011;1000;21;;;
211011;1100;18;;;
211011;1200;11;;;
211011;1300;14;;;
211011;1400;9;;;
211011;1500;8;;;
211011;1600;16;;;
211011;1700;13;;;
211011;1800;12;;;
211011;1900;16;;;
211011;2000;15;;;
211011;2100;15;;;
211011;2200;13;;;
211011;2300;19;;;
211012;0000;14;;;
211012;0100;11;;;
211012;0200;15;;;
211012;0300;13;;;
211012;0400;17;;;
211012;0500;19;;;
211012;0600;15;;;
211012;0700;15;;;
211012;0800;13;;;
211012;0900;13;;;
211012;1000;13;;;
211012;1100;15;;;
211012;1200;34;;;
211012;1300;28;;;
211012;1400;19;;;
211012;1500;23;;;
211012;1600;13;;;
211012;1700;12;;;
211012;1800;10;;;
211012;1900;13;;;
211012;2000;13;;;
211012;2100;11;;;
211012;2200;10;;;
211012;2300;8;;;
211013;0000;9;;;
211013;0100;6;;;
211013;0200;5;;;
211013;0300;3;;;
211013;0400;3;;;
211013;0500;4;;;
211013;0600;8;;;
211013;0700;8;;;
211013;0800;7;;;
211013;0900;20;;;
211013;1000;20;;;
211013;1100;18;;;
211013;1200;18;;;
211013;1300;10;;;
211013;1400;12;;;
211013;1500;9;;;
211013;1600;9;;;
211013;1700;6;;;
211013;1800;10;;;
211013;1900;8;;;
211013;2000;9;;;
211013;2100;7;;;
211013;2200;4;;;
211013;2300;6;;;
211014;0000;8;;;
211014;0100;9;;;
211014;0200;8;;;
211014;0300;5;;;
211014;0400;8;;;
211014;0500;7;;;
211014;0600;9;;;
211014;0700;6;;;
211014;0800;1;;;
211014;0900;2;;;
211014;1000;8;;;
211014;1100;5;;;
211014;1200;6;;;
211014;1300;7;;;
211014;1400;11;;;
211014;1500;7;;;
211014;1600;6;;;
211014;1700;6;;;
211014;1800;6;;;
211014;1900;5;;;
211014;2000;10;;;
211014;2100;12;;;
211014;2200;10;;;
211014;2300;10;;;
211015;0000;16;;;
211015;0100;16;;;
211015;0200;13;;;
211015;0300;7;;;
211015;0400;7;;;
211015;0500;15;;;
211015;0600;13;;;
211015;0700;18;;;
211015;0800;18;;;
211015;0900;22;;;
211015;1000;16;;;
211015;1100;18;;;
211015;1200;11;;;
211015;1300;13;;;
211015;1400;13;;;
211015;1500;12;;;
211015;1600;7;;;
211015;1700;10;;;
211015;1800;9;;;
211015;1900;8;;;
211015;2000;11;;;
211015;2100;14;;;
211015;2200;14;;;
211015;2300;15;;;
211016;0000;18;;;
211016;0100;19;;;
211016;0200;18;;;
211016;0300;17;;;
211016;0400;18;;;
211016;0500;14;;;
211016;0600;18;;;
211016;0700;24;;;
211016;0800;21;;;
211016;0900;21;;;
211016;1000;16;;;
211016;1100;21;;;
211016;1200;26;;;
211016;1300;12;;;
211016;1400;12;;;
211016;1500;10;;;
211016;1600;9;;;
211016;1700;5;;;
211016;1800;8;;;
211016;1900;9;;;
211016;2000;11;;;
211016;2100;13;;;
211016;2200;11;;;
211016;2300;9;;;
211017;0000;10;;;
211017;0100;11;;;
211017;0200;11;;;
211017;0300;11;;;
211017;0400;15;;;
211017;0500;10;;;
211017;0600;15;;;
211017;0700;15;;;
211017;0800;13;;;
211017;0900;10;;;
211017;1000;14;;;
211017;1100;16;;;
211017;1200;16;;;
211017;1300;9;;;
211017;1400;15;;;
211017;1500;8;;;
211017;1600;6;;;
211017;1700;5;;;
211017;1800;7;;;
211017;1900;10;;;
211017;2000;9;;;
211017;2100;9;;;
211017;2200;6;;;
211017;2300;3;;;
211018;0000;9;;;
211018;0100;13;;;
211018;0200;20;;;
211018;0300;20;;;
211018;0400;19;;;
211018;0500;20;;;
211018;0600;21;;;
211018;0700;31;;;
211018;0800;21;;;
211018;0900;21;;;
211018;1000;9;;;
211018;1100;9;;;
211018;1200;15;;;
211018;1300;10;;;
211018;1400;4;;;
211018;1500;3;;;
211018;1600;5;;;
211018;1700;3;;;
211018;1800;2;;;
211018;1900;10;;;
211018;2000;12;;;
211018;2100;20;;;
211018;2200;32;;;
211018;2300;55;;;
211019;0000;67;;;
211019;0100;58;;;
211019;0200;37;;;
211019;0300;35;;;
211019;0400;28;;;
211019;0500;32;;;
211019;0600;30;;;
211019;0700;34;;;
211019;0800;26;;;
211019;0900;29;;;
211019;1000;22;;;
211019;1100;14;;;
211019;1200;11;;;
211019;1300;10;;;
211019;1400;13;;;
211019;1500;11;;;
211019;1600;13;;;
211019;1700;10;;;
211019;1800;13;;;
211019;1900;12;;;
211019;2000;14;;;
211019;2100;16;;;
211019;2200;10;;;
211019;2300;6;;;
211020;0000;12;;;
211020;0100;14;;;
211020;0200;11;;;
211020;0300;14;;;
211020;0400;13;;;
211020;0500;16;;;
211020;0600;16;;;
211020;0700;21;;;
211020;0800;21;;;
211020;0900;25;;;
211020;1000;25;;;
211020;1100;26;;;
211020;1200;26;;;
211020;1300;17;;;
211020;1400;18;;;
211020;1500;11;;;
211020;1600;14;;;
211020;1700;12;;;
211020;1800;12;;;
211020;1900;19;;;
211020;2000;15;;;
211020;2100;14;;;
211020;2200;18;;;
211020;2300;15;;;
211021;0000;15;;;
211021;0100;19;;;
211021;0200;18;;;
211021;0300;15;;;
211021;0400;23;;;
211021;0500;19;;;
211021;0600;17;;;
211021;0700;31;;;
211021;0800;36;;;
211021;0900;35;;;
211021;1000;38;;;
211021;1100;44;;;
211021;1200;;;;
211021;1300;;;;
211021;1400;;;;
211021;1500;;;;
211021;1600;;;;
211021;1700;;;;
211021;1800;;;;
211021;1900;;;;
211021;2000;;;;
211021;2100;;;;
211021;2200;;;;
211021;2300;;;;
211022;0000;;;;
211022;0100;;;;
211022;0200;;;;
211022;0300;;;;
211022;0400;;;;
211022;0500;;;;
211022;0600;;;;
211022;0700;;;;
211022;0800;;;;
211022;0900;;;;
211022;1000;;;;
211022;1100;;;;
211022;1200;;;;
211022;1300;;;;
211022;1400;14;;;
211022;1500;12;;;
211022;1600;15;;;
211022;1700;11;;;
211022;1800;7;;;
211022;1900;7;;;
211022;2000;7;;;
211022;2100;6;;;
211022;2200;8;;;
211022;2300;8;;;
211023;0000;11;;;
211023;0100;9;;;
211023;0200;9;;;
211023;0300;20;;;
211023;0400;22;;;
211023;0500;17;;;
211023;0600;14;;;
211023;0700;14;;;
211023;0800;13;;;
211023;0900;15;;;
211023;1000;17;;;
211023;1100;13;;;
211023;1200;9;;;
211023;1300;10;;;
211023;1400;13;;;
211023;1500;8;;;
211023;1600;6;;;
211023;1700;8;;;
211023;1800;9;;;
211023;1900;8;;;
211023;2000;7;;;
211023;2100;15;;;
211023;2200;15;;;
211023;2300;18;;;
211024;0000;10;;;
211024;0100;13;;;
211024;0200;15;;;
211024;0300;18;;;
211024;0400;13;;;
211024;0500;19;;;
211024;0600;23;;;
211024;0700;18;;;
211024;0800;20;;;
211024;0900;20;;;
211024;1000;18;;;
211024;1100;13;;;
211024;1200;14;;;
211024;1300;11;;;
211024;1400;10;;;
211024;1500;11;;;
211024;1600;10;;;
211024;1700;10;;;
211024;1800;6;;;
211024;1900;6;;;
211024;2000;7;;;
211024;2100;11;;;
211024;2200;7;;;
211024;2300;9;;;
211025;0000;9;;;
211025;0100;11;;;
211025;0200;11;;;
211025;0300;13;;;
211025;0400;16;;;
211025;0500;14;;;
211025;0600;24;;;
211025;0700;18;;;
211025;0800;17;;;
211025;0900;17;;;
211025;1000;13;;;
211025;1100;21;;;
211025;1200;17;;;
211025;1300;9;;;
211025;1400;9;;;
211025;1500;7;;;
211025;1600;10;;;
211025;1700;14;;;
211025;1800;11;;;
211025;1900;11;;;
211025;2000;13;;;
211025;2100;10;;;
211025;2200;10;;;
211025;2300;10;;;
211026;0000;20;;;
211026;0100;11;;;
211026;0200;14;;;
211026;0300;17;;;
211026;0400;21;;;
211026;0500;16;;;
211026;0600;16;;;
211026;0700;25;;;
211026;0800;18;;;
211026;0900;16;;;
211026;1000;21;;;
211026;1100;18;;;
211026;1200;19;;;
211026;1300;15;;;
211026;1400;9;;;
211026;1500;12;;;
211026;1600;14;;;
211026;1700;13;;;
211026;1800;9;;;
211026;1900;14;;;
211026;2000;10;;;
211026;2100;11;;;
211026;2200;8;;;
211026;2300;6;;;
211027;0000;12;;;
211027;0100;12;;;
211027;0200;10;;;
211027;0300;11;;;
211027;0400;11;;;
211027;0500;9;;;
211027;0600;12;;;
211027;0700;30;;;
211027;0800;25;;;
211027;0900;22;;;
211027;1000;22;;;
211027;1100;20;;;
211027;1200;11;;;
211027;1300;16;;;
211027;1400;13;;;
211027;1500;10;;;
211027;1600;11;;;
211027;1700;11;;;
211027;1800;9;;;
211027;1900;9;;;
211027;2000;8;;;
211027;2100;14;;;
211027;2200;10;;;
211027;2300;11;;;
211028;0000;11;;;
211028;0100;17;;;
211028;0200;13;;;
211028;0300;10;;;
211028;0400;13;;;
211028;0500;19;;;
211028;0600;15;;;
211028;0700;24;;;
211028;0800;13;;;
211028;0900;22;;;
211028;1000;19;;;
211028;1100;29;;;
211028;1200;28;;;
211028;1300;25;;;
211028;1400;15;;;
211028;1500;13;;;
211028;1600;11;;;
211028;1700;12;;;
211028;1800;12;;;
211028;1900;15;;;
211028;2000;14;;;
211028;2100;9;;;
211028;2200;9;;;
211028;2300;6;;;
211029;0000;8;;;
211029;0100;14;;;
211029;0200;12;;;
211029;0300;13;;;
211029;0400;10;;;
211029;0500;16;;;
211029;0600;20;;;
211029;0700;25;;;
211029;0800;24;;;
211029;0900;16;;;
211029;1000;19;;;
211029;1100;20;;;
211029;1200;28;;;
211029;1300;19;;;
211029;1400;14;;;
211029;1500;15;;;
211029;1600;9;;;
211029;1700;11;;;
211029;1800;12;;;
211029;1900;10;;;
211029;2000;12;;;
211029;2100;14;;;
211029;2200;18;;;
211029;2300;14;;;
211030;0000;20;;;
211030;0100;18;;;
211030;0200;20;;;
211030;0300;21;;;
211030;0400;22;;;
211030;0500;19;;;
211030;0600;23;;;
211030;0700;28;;;
211030;0800;25;;;
211030;0900;16;;;
211030;1000;21;;;
211030;1100;16;;;
211030;1200;21;;;
211030;1300;14;;;
211030;1400;15;;;
211030;1500;12;;;
211030;1600;9;;;
211030;1700;6;;;
211030;1800;10;;;
211030;1900;11;;;
211030;2000;9;;;
211030;2100;9;;;
211030;2200;12;;;
211030;2300;12;;;
211031;0000;12;;;
211031;0100;13;;;
211031;0200;17;;;
211031;0300;16;;;
211031;0400;14;;;
211031;0500;13;;;
211031;0600;17;;;
211031;0700;19;;;
211031;0800;15;;;
211031;0900;16;;;
211031;1000;12;;;
211031;1100;14;;;
211031;1200;12;;;
211031;1300;13;;;
211031;1400;14;;;
211031;1500;14;;;
211031;1600;16;;;
211031;1700;20;;;
211031;1800;19;;;
211031;1900;13;;;
211031;2000;18;;;
211031;2100;15;;;
211031;2200;13;;;
211031;2300;12;;;
211101;0000;11;;;
211101;0100;9;;;
211101;0200;8;;;
211101;0300;12;;;
211101;0400;19;;;
211101;0500;13;;;
211101;0600;12;;;
211101;0700;19;;;
211101;0800;18;;;
211101;0900;24;;;
211101;1000;27;;;
211101;1100;27;;;
211101;1200;16;;;
211101;1300;16;;;
211101;1400;12;;;
211101;1500;16;;;
211101;1600;16;;;
211101;1700;16;;;
211101;1800;8;;;
211101;1900;11;;;
211101;2000;12;;;
211101;2100;11;;;
211101;2200;13;;;
211101;2300;13;;;
211102;0000;12;;;
211102;0100;10;;;
211102;0200;10;;;
211102;0300;16;;;
211102;0400;10;;;
211102;0500;14;;;
211102;0600;13;;;
211102;0700;27;;;
211102;0800;22;;;
211102;0900;24;;;
211102;1000;27;;;
211102;1100;32;;;
211102;1200;24;;;
211102;1300;17;;;
211102;1400;12;;;
211102;1500;10;;;
211102;1600;9;;;
211102;1700;10;;;
211102;1800;12;;;
211102;1900;15;;;
211102;2000;12;;;
211102;2100;13;;;
211102;2200;13;;;
211102;2300;14;;;
211103;0000;17;;;
211103;0100;14;;;
211103;0200;14;;;
211103;0300;14;;;
211103;0400;11;;;
211103;0500;14;;;
211103;0600;17;;;
211103;0700;20;;;
211103;0800;16;;;
211103;0900;19;;;
211103;1000;12;;;
211103;1100;13;;;
211103;1200;11;;;
211103;1300;8;;;
211103;1400;7;;;
211103;1500;6;;;
211103;1600;5;;;
211103;1700;2;;;
211103;1800;1;;;
211103;1900;1;;;
211103;2000;5;;;
211103;2100;6;;;
211103;2200;6;;;
211103;2300;5;;;
211104;0000;3;;;
211104;0100;4;;;
211104;0200;4;;;
211104;0300;6;;;
211104;0400;5;;;
211104;0500;3;;;
211104;0600;5;;;
211104;0700;7;;;
211104;0800;6;;;
211104;0900;9;;;
211104;1000;9;;;
211104;1100;11;;;
211104;1200;14;;;
211104;1300;10;;;
211104;1400;15;;;
211104;1500;14;;;
211104;1600;10;;;
211104;1700;11;;;
211104;1800;11;;;
211104;1900;7;;;
211104;2000;9;;;
211104;2100;16;;;
211104;2200;7;;;
211104;2300;11;;;
211105;0000;8;;;
211105;0100;6;;;
211105;0200;10;;;
211105;0300;11;;;
211105;0400;9;;;
211105;0500;13;;;
211105;0600;17;;;
211105;0700;17;;;
211105;0800;9;;;
211105;0900;14;;;
211105;1000;23;;;
211105;1100;23;;;
211105;1200;17;;;
211105;1300;14;;;
211105;1400;12;;;
211105;1500;14;;;
211105;1600;13;;;
211105;1700;15;;;
211105;1800;12;;;
211105;1900;11;;;
211105;2000;10;;;
211105;2100;11;;;
211105;2200;9;;;
211105;2300;10;;;
211106;0000;10;;;
211106;0100;10;;;
211106;0200;15;;;
211106;0300;8;;;
211106;0400;7;;;
211106;0500;13;;;
211106;0600;17;;;
211106;0700;16;;;
211106;0800;17;;;
211106;0900;16;;;
211106;1000;20;;;
211106;1100;17;;;
211106;1200;13;;;
211106;1300;9;;;
211106;1400;5;;;
211106;1500;6;;;
211106;1600;9;;;
211106;1700;8;;;
211106;1800;8;;;
211106;1900;8;;;
211106;2000;9;;;
211106;2100;9;;;
211106;2200;9;;;
211106;2300;7;;;
211107;0000;11;;;
211107;0100;8;;;
211107;0200;10;;;
211107;0300;9;;;
211107;0400;8;;;
211107;0500;7;;;
211107;0600;22;;;
211107;0700;18;;;
211107;0800;18;;;
211107;0900;16;;;
211107;1000;22;;;
211107;1100;18;;;
211107;1200;6;;;
211107;1300;11;;;
211107;1400;8;;;
211107;1500;10;;;
211107;1600;6;;;
211107;1700;7;;;
211107;1800;9;;;
211107;1900;9;;;
211107;2000;15;;;
211107;2100;11;;;
211107;2200;19;;;
211107;2300;15;;;
211108;0000;11;;;
211108;0100;13;;;
211108;0200;16;;;
211108;0300;16;;;
211108;0400;12;;;
211108;0500;15;;;
211108;0600;23;;;
211108;0700;19;;;
211108;0800;15;;;
211108;0900;18;;;
211108;1000;18;;;
211108;1100;23;;;
211108;1200;13;;;
211108;1300;12;;;
211108;1400;11;;;
211108;1500;11;;;
211108;1600;12;;;
211108;1700;8;;;
211108;1800;8;;;
211108;1900;12;;;
211108;2000;12;;;
211108;2100;9;;;
211108;2200;9;;;
211108;2300;9;;;
211109;0000;11;;;
211109;0100;7;;;
211109;0200;9;;;
211109;0300;12;;;
211109;0400;14;;;
211109;0500;15;;;
211109;0600;16;;;
211109;0700;14;;;
211109;0800;13;;;
211109;0900;11;;;
211109;1000;14;;;
211109;1100;12;;;
211109;1200;10;;;
211109;1300;11;;;
211109;1400;8;;;
211109;1500;11;;;
211109;1600;8;;;
211109;1700;11;;;
211109;1800;9;;;
211109;1900;7;;;
211109;2000;6;;;
211109;2100;7;;;
211109;2200;4;;;
211109;2300;5;;;
211110;0000;6;;;
211110;0100;6;;;
211110;0200;12;;;
211110;0300;15;;;
211110;0400;16;;;
211110;0500;11;;;
211110;0600;10;;;
211110;0700;15;;;
211110;0800;17;;;
211110;0900;23;;;
211110;1000;23;;;
211110;1100;19;;;
211110;1200;;;;
211110;1300;;;;
211110;1400;8;;;
211110;1500;9;;;
211110;1600;11;;;
211110;1700;13;;;
211110;1800;7;;;
211110;1900;11;;;
211110;2000;10;;;
211110;2100;8;;;
211110;2200;7;;;
211110;2300;9;;;
211111;0000;11;;;
211111;0100;10;;;
211111;0200;17;;;
211111;0300;14;;;
211111;0400;12;;;
211111;0500;10;;;
211111;0600;21;;;
211111;0700;15;;;
211111;0800;21;;;
211111;0900;18;;;
211111;1000;15;;;
211111;1100;13;;;
211111;1200;14;;;
211111;1300;9;;;
211111;1400;11;;;
211111;1500;10;;;
211111;1600;7;;;
211111;1700;11;;;
211111;1800;10;;;
211111;1900;8;;;
211111;2000;11;;;
211111;2100;10;;;
211111;2200;15;;;
211111;2300;10;;;
211112;0000;9;;;
211112;0100;7;;;
211112;0200;5;;;
211112;0300;12;;;
211112;0400;12;;;
211112;0500;18;;;
211112;0600;18;;;
211112;0700;19;;;
211112;0800;18;;;
211112;0900;20;;;
211112;1000;23;;;
211112;1100;20;;;
211112;1200;14;;;
211112;1300;9;;;
211112;1400;15;;;
211112;1500;11;;;
211112;1600;11;;;
211112;1700;8;;;
211112;1800;5;;;
211112;1900;3;;;
211112;2000;3;;;
211112;2100;4;;;
211112;2200;6;;;
211112;2300;5;;;
211113;0000;3;;;
211113;0100;3;;;
211113;0200;3;;;
211113;0300;5;;;
211113;0400;5;;;
211113;0500;4;;;
211113;0600;7;;;
211113;0700;6;;;
211113;0800;6;;;
211113;0900;5;;;
211113;1000;5;;;
211113;1100;9;;;
211113;1200;9;;;
211113;1300;7;;;
211113;1400;4;;;
211113;1500;6;;;
211113;1600;3;;;
211113;1700;4;;;
211113;1800;6;;;
211113;1900;8;;;
211113;2000;11;;;
211113;2100;7;;;
211113;2200;12;;;
211113;2300;12;;;
211114;0000;18;;;
211114;0100;15;;;
211114;0200;9;;;
211114;0300;10;;;
211114;0400;13;;;
211114;0500;10;;;
211114;0600;12;;;
211114;0700;14;;;
211114;0800;15;;;
211114;0900;11;;;
211114;1000;14;;;
211114;1100;11;;;
211114;1200;7;;;
211114;1300;6;;;
211114;1400;5;;;
211114;1500;8;;;
211114;1600;5;;;
211114;1700;5;;;
211114;1800;6;;;
211114;1900;8;;;
211114;2000;12;;;
211114;2100;8;;;
211114;2200;9;;;
211114;2300;7;;;
211115;0000;7;;;
211115;0100;5;;;
211115;0200;3;;;
211115;0300;8;;;
211115;0400;7;;;
211115;0500;7;;;
211115;0600;10;;;
211115;0700;11;;;
211115;0800;9;;;
211115;0900;10;;;
211115;1000;7;;;
211115;1100;11;;;
211115;1200;10;;;
211115;1300;9;;;
211115;1400;6;;;
211115;1500;7;;;
211115;1600;6;;;
211115;1700;8;;;
211115;1800;8;;;
211115;1900;6;;;
211115;2000;9;;;
211115;2100;6;;;
211115;2200;8;;;
211115;2300;17;;;
211116;0000;10;;;
211116;0100;11;;;
211116;0200;9;;;
211116;0300;8;;;
211116;0400;13;;;
211116;0500;9;;;
211116;0600;9;;;
211116;0700;16;;;
211116;0800;14;;;
211116;0900;13;;;
211116;1000;17;;;
211116;1100;14;;;
211116;1200;9;;;
211116;1300;10;;;
211116;1400;6;;;
211116;1500;7;;;
211116;1600;10;;;
211116;1700;10;;;
211116;1800;6;;;
211116;1900;10;;;
211116;2000;15;;;
211116;2100;5;;;
211116;2200;4;;;
211116;2300;6;;;
211117;0000;6;;;
211117;0100;6;;;
211117;0200;9;;;
211117;0300;9;;;
211117;0400;13;;;
